Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Day,Trip Duration (mins),Is Driver Assigned,Was Completed,Pickup_Airport,Request Period
3579,Airport,NA ,No Cars Available,13-07-2016 18:26,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3582,Airport,NA ,No Cars Available,13-07-2016 18:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3589,Airport,NA ,No Cars Available,13-07-2016 18:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3580,Airport,NA ,No Cars Available,13-07-2016 18:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3575,Airport,NA ,No Cars Available,13-07-2016 18:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3573,City,NA ,No Cars Available,13-07-2016 18:29,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3592,Airport,NA ,No Cars Available,13-07-2016 18:29,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3587,Airport,NA ,No Cars Available,13-07-2016 18:30,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3586,Airport,NA ,No Cars Available,13-07-2016 18:32,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3581,Airport,NA ,No Cars Available,13-07-2016 18:32,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3588,Airport,NA ,No Cars Available,13-07-2016 18:33,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3591,Airport,NA ,No Cars Available,13-07-2016 18:33,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3595,Airport,NA ,No Cars Available,13-07-2016 18:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3597,Airport,NA ,No Cars Available,13-07-2016 18:36,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3599,Airport,NA ,No Cars Available,13-07-2016 18:38,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3596,Airport,NA ,No Cars Available,13-07-2016 18:39,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3604,Airport,NA ,No Cars Available,13-07-2016 18:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3603,Airport,NA ,No Cars Available,13-07-2016 18:44,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3605,Airport,NA ,No Cars Available,13-07-2016 18:44,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3600,Airport,NA ,No Cars Available,13-07-2016 18:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3607,Airport,NA ,No Cars Available,13-07-2016 18:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3608,Airport,NA ,No Cars Available,13-07-2016 18:47,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3611,Airport,NA ,No Cars Available,13-07-2016 18:48,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3609,City,NA ,No Cars Available,13-07-2016 18:49,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3610,Airport,NA ,No Cars Available,13-07-2016 18:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3616,Airport,NA ,No Cars Available,13-07-2016 18:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3606,Airport,NA ,No Cars Available,13-07-2016 18:50,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3614,City,NA ,No Cars Available,13-07-2016 18:51,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3618,Airport,NA ,No Cars Available,13-07-2016 18:52,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3612,Airport,NA ,No Cars Available,13-07-2016 18:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3623,Airport,NA ,No Cars Available,13-07-2016 18:54,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3619,Airport,NA ,No Cars Available,13-07-2016 18:55,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3627,Airport,NA ,No Cars Available,13-07-2016 18:57,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3635,Airport,NA ,No Cars Available,13-07-2016 18:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3629,Airport,NA ,No Cars Available,13-07-2016 18:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3626,Airport,NA ,No Cars Available,13-07-2016 19:00,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3633,City,NA ,No Cars Available,13-07-2016 19:00,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3637,Airport,NA ,No Cars Available,13-07-2016 19:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3639,Airport,NA ,No Cars Available,13-07-2016 19:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3628,Airport,NA ,No Cars Available,13-07-2016 19:06,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3642,Airport,NA ,No Cars Available,13-07-2016 19:07,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3636,Airport,NA ,No Cars Available,13-07-2016 19:07,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3647,Airport,NA ,No Cars Available,13-07-2016 19:09,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3655,Airport,NA ,No Cars Available,13-07-2016 19:11,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3643,Airport,NA ,No Cars Available,13-07-2016 19:12,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3654,Airport,NA ,No Cars Available,13-07-2016 19:15,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3652,Airport,NA ,No Cars Available,13-07-2016 19:16,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3650,Airport,NA ,No Cars Available,13-07-2016 19:17,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3665,Airport,NA ,No Cars Available,13-07-2016 19:21,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3663,Airport,NA ,No Cars Available,13-07-2016 19:22,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3664,Airport,NA ,No Cars Available,13-07-2016 19:22,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3659,Airport,NA ,No Cars Available,13-07-2016 19:24,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3677,Airport,NA ,No Cars Available,13-07-2016 19:24,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3670,Airport,NA ,No Cars Available,13-07-2016 19:25,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3669,Airport,NA ,No Cars Available,13-07-2016 19:25,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3675,Airport,NA ,No Cars Available,13-07-2016 19:25,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3682,Airport,NA ,No Cars Available,13-07-2016 19:31,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3674,Airport,NA ,No Cars Available,13-07-2016 19:31,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3678,Airport,NA ,No Cars Available,13-07-2016 19:33,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3673,Airport,NA ,No Cars Available,13-07-2016 19:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3687,Airport,NA ,No Cars Available,13-07-2016 19:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3683,Airport,NA ,No Cars Available,13-07-2016 19:36,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3685,Airport,NA ,No Cars Available,13-07-2016 19:37,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3684,Airport,NA ,No Cars Available,13-07-2016 19:38,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3692,Airport,NA ,No Cars Available,13-07-2016 19:40,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3680,Airport,NA ,No Cars Available,13-07-2016 19:40,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3689,Airport,NA ,No Cars Available,13-07-2016 19:41,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3696,Airport,NA ,No Cars Available,13-07-2016 19:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3693,Airport,NA ,No Cars Available,13-07-2016 19:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3695,Airport,NA ,No Cars Available,13-07-2016 19:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3709,Airport,NA ,No Cars Available,13-07-2016 19:44,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3708,Airport,NA ,No Cars Available,13-07-2016 19:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3699,Airport,NA ,No Cars Available,13-07-2016 19:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3691,Airport,NA ,No Cars Available,13-07-2016 19:46,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3705,Airport,NA ,No Cars Available,13-07-2016 19:47,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3707,Airport,NA ,No Cars Available,13-07-2016 19:48,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3706,Airport,NA ,No Cars Available,13-07-2016 19:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3702,Airport,NA ,No Cars Available,13-07-2016 19:50,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3700,Airport,NA ,No Cars Available,13-07-2016 19:50,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3712,Airport,NA ,No Cars Available,13-07-2016 19:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3698,Airport,NA ,No Cars Available,13-07-2016 19:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3710,Airport,NA ,No Cars Available,13-07-2016 19:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3714,Airport,NA ,No Cars Available,13-07-2016 19:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3720,Airport,NA ,No Cars Available,13-07-2016 19:55,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3719,Airport,NA ,No Cars Available,13-07-2016 19:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3717,Airport,NA ,No Cars Available,13-07-2016 19:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3715,Airport,NA ,No Cars Available,13-07-2016 19:59,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3713,Airport,NA ,No Cars Available,13-07-2016 19:59,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3716,Airport,NA ,No Cars Available,13-07-2016 20:01,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3726,Airport,NA ,No Cars Available,13-07-2016 20:04,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3724,Airport,NA ,No Cars Available,13-07-2016 20:04,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3721,Airport,NA ,No Cars Available,13-07-2016 20:04,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3729,Airport,NA ,No Cars Available,13-07-2016 20:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3731,Airport,NA ,No Cars Available,13-07-2016 20:06,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3733,Airport,NA ,No Cars Available,13-07-2016 20:10,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3730,Airport,NA ,No Cars Available,13-07-2016 20:11,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3735,Airport,NA ,No Cars Available,13-07-2016 20:11,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3734,Airport,NA ,No Cars Available,13-07-2016 20:12,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3737,Airport,NA ,No Cars Available,13-07-2016 20:19,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3736,Airport,NA ,No Cars Available,13-07-2016 20:20,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3746,Airport,NA ,No Cars Available,13-07-2016 20:22,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3747,Airport,NA ,No Cars Available,13-07-2016 20:25,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3751,Airport,NA ,No Cars Available,13-07-2016 20:29,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3750,Airport,NA ,No Cars Available,13-07-2016 20:30,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3752,Airport,NA ,No Cars Available,13-07-2016 20:31,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3754,Airport,NA ,No Cars Available,13-07-2016 20:32,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3749,Airport,NA ,No Cars Available,13-07-2016 20:32,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3757,Airport,NA ,No Cars Available,13-07-2016 20:33,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3765,Airport,NA ,No Cars Available,13-07-2016 20:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3756,Airport,NA ,No Cars Available,13-07-2016 20:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3764,Airport,NA ,No Cars Available,13-07-2016 20:35,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3770,Airport,NA ,No Cars Available,13-07-2016 20:39,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3778,Airport,NA ,No Cars Available,13-07-2016 20:40,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3772,Airport,NA ,No Cars Available,13-07-2016 20:40,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3760,Airport,NA ,No Cars Available,13-07-2016 20:40,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3779,Airport,NA ,No Cars Available,13-07-2016 20:42,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3773,Airport,NA ,No Cars Available,13-07-2016 20:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3769,Airport,NA ,No Cars Available,13-07-2016 20:44,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3781,Airport,NA ,No Cars Available,13-07-2016 20:44,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3785,City,NA ,No Cars Available,13-07-2016 20:45,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3776,Airport,NA ,No Cars Available,13-07-2016 20:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3775,Airport,NA ,No Cars Available,13-07-2016 20:46,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3783,Airport,NA ,No Cars Available,13-07-2016 20:48,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3784,Airport,NA ,No Cars Available,13-07-2016 20:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3787,Airport,NA ,No Cars Available,13-07-2016 20:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3791,Airport,NA ,No Cars Available,13-07-2016 20:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3796,Airport,NA ,No Cars Available,13-07-2016 20:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3790,Airport,NA ,No Cars Available,13-07-2016 20:52,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3792,Airport,NA ,No Cars Available,13-07-2016 20:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3793,Airport,NA ,No Cars Available,13-07-2016 20:54,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3797,Airport,NA ,No Cars Available,13-07-2016 20:56,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3800,Airport,NA ,No Cars Available,13-07-2016 20:56,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3803,Airport,NA ,No Cars Available,13-07-2016 20:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Evening
3799,City,NA ,No Cars Available,13-07-2016 20:58,NA ,13-07-2016,Wednesday,NA ,No,No,0,Evening
3802,Airport,NA ,No Cars Available,13-07-2016 21:00,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3811,Airport,NA ,No Cars Available,13-07-2016 21:02,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3805,Airport,NA ,No Cars Available,13-07-2016 21:03,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3815,Airport,NA ,No Cars Available,13-07-2016 21:07,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3812,City,NA ,No Cars Available,13-07-2016 21:09,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3816,Airport,NA ,No Cars Available,13-07-2016 21:09,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3821,Airport,NA ,No Cars Available,13-07-2016 21:10,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3814,Airport,NA ,No Cars Available,13-07-2016 21:11,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3829,Airport,NA ,No Cars Available,13-07-2016 21:13,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3825,Airport,NA ,No Cars Available,13-07-2016 21:14,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3833,Airport,NA ,No Cars Available,13-07-2016 21:18,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3823,Airport,NA ,No Cars Available,13-07-2016 21:20,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3828,City,NA ,No Cars Available,13-07-2016 21:20,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3836,Airport,NA ,No Cars Available,13-07-2016 21:21,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3824,Airport,NA ,No Cars Available,13-07-2016 21:22,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3832,Airport,NA ,No Cars Available,13-07-2016 21:23,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3846,Airport,NA ,No Cars Available,13-07-2016 21:25,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3837,Airport,NA ,No Cars Available,13-07-2016 21:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3835,Airport,NA ,No Cars Available,13-07-2016 21:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3838,Airport,NA ,No Cars Available,13-07-2016 21:28,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3844,Airport,NA ,No Cars Available,13-07-2016 21:28,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3845,Airport,NA ,No Cars Available,13-07-2016 21:30,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3842,Airport,NA ,No Cars Available,13-07-2016 21:33,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3853,Airport,NA ,No Cars Available,13-07-2016 21:34,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3848,Airport,NA ,No Cars Available,13-07-2016 21:34,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3860,Airport,NA ,No Cars Available,13-07-2016 21:36,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3855,Airport,NA ,No Cars Available,13-07-2016 21:36,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3862,City,NA ,No Cars Available,13-07-2016 21:37,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3854,Airport,NA ,No Cars Available,13-07-2016 21:37,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3851,Airport,NA ,No Cars Available,13-07-2016 21:38,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3858,Airport,NA ,No Cars Available,13-07-2016 21:38,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3869,Airport,NA ,No Cars Available,13-07-2016 21:43,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3864,Airport,NA ,No Cars Available,13-07-2016 21:45,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3861,Airport,NA ,No Cars Available,13-07-2016 21:47,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3873,Airport,NA ,No Cars Available,13-07-2016 21:47,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3868,Airport,NA ,No Cars Available,13-07-2016 21:48,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3870,Airport,NA ,No Cars Available,13-07-2016 21:48,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3871,Airport,NA ,No Cars Available,13-07-2016 21:49,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3884,Airport,NA ,No Cars Available,13-07-2016 21:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3878,Airport,NA ,No Cars Available,13-07-2016 21:51,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3894,Airport,NA ,No Cars Available,13-07-2016 21:52,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3885,Airport,NA ,No Cars Available,13-07-2016 21:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3877,Airport,NA ,No Cars Available,13-07-2016 21:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3886,Airport,NA ,No Cars Available,13-07-2016 21:53,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3874,Airport,NA ,No Cars Available,13-07-2016 21:54,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3893,Airport,NA ,No Cars Available,13-07-2016 21:56,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3891,Airport,NA ,No Cars Available,13-07-2016 21:57,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3888,Airport,NA ,No Cars Available,13-07-2016 21:57,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3876,Airport,NA ,No Cars Available,13-07-2016 21:58,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3875,Airport,NA ,No Cars Available,13-07-2016 21:59,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3898,Airport,NA ,No Cars Available,13-07-2016 21:59,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3895,Airport,NA ,No Cars Available,13-07-2016 22:01,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3900,Airport,NA ,No Cars Available,13-07-2016 22:03,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3904,Airport,NA ,No Cars Available,13-07-2016 22:03,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3892,Airport,NA ,No Cars Available,13-07-2016 22:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3899,Airport,NA ,No Cars Available,13-07-2016 22:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3910,Airport,NA ,No Cars Available,13-07-2016 22:05,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3901,Airport,NA ,No Cars Available,13-07-2016 22:09,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3902,Airport,NA ,No Cars Available,13-07-2016 22:09,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3903,Airport,NA ,No Cars Available,13-07-2016 22:11,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3906,Airport,NA ,No Cars Available,13-07-2016 22:12,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3907,Airport,NA ,No Cars Available,13-07-2016 22:12,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3918,City,NA ,No Cars Available,13-07-2016 22:12,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3912,Airport,NA ,No Cars Available,13-07-2016 22:12,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3928,City,NA ,No Cars Available,13-07-2016 22:14,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3911,Airport,NA ,No Cars Available,13-07-2016 22:14,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3923,City,NA ,No Cars Available,13-07-2016 22:18,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3922,City,NA ,No Cars Available,13-07-2016 22:18,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3931,Airport,NA ,No Cars Available,13-07-2016 22:21,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3930,City,NA ,No Cars Available,13-07-2016 22:22,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3921,City,NA ,No Cars Available,13-07-2016 22:23,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3926,Airport,NA ,No Cars Available,13-07-2016 22:23,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3919,Airport,NA ,No Cars Available,13-07-2016 22:23,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3933,Airport,NA ,No Cars Available,13-07-2016 22:27,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3937,City,NA ,No Cars Available,13-07-2016 22:28,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3929,Airport,NA ,No Cars Available,13-07-2016 22:28,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3941,City,NA ,No Cars Available,13-07-2016 22:30,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3936,City,NA ,No Cars Available,13-07-2016 22:30,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3946,Airport,NA ,No Cars Available,13-07-2016 22:36,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3938,City,NA ,No Cars Available,13-07-2016 22:37,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3949,City,NA ,No Cars Available,13-07-2016 22:40,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3958,Airport,NA ,No Cars Available,13-07-2016 22:46,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3951,Airport,NA ,No Cars Available,13-07-2016 22:46,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3962,City,NA ,No Cars Available,13-07-2016 22:47,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3961,City,NA ,No Cars Available,13-07-2016 22:50,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3963,Airport,NA ,No Cars Available,13-07-2016 22:55,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3967,City,NA ,No Cars Available,13-07-2016 22:57,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3968,Airport,NA ,No Cars Available,13-07-2016 22:59,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3971,City,NA ,No Cars Available,13-07-2016 22:59,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3972,City,NA ,No Cars Available,13-07-2016 23:00,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3975,City,NA ,No Cars Available,13-07-2016 23:04,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3976,City,NA ,No Cars Available,13-07-2016 23:07,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3980,City,NA ,No Cars Available,13-07-2016 23:16,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3984,Airport,NA ,No Cars Available,13-07-2016 23:17,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3986,Airport,NA ,No Cars Available,13-07-2016 23:17,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
3988,City,NA ,No Cars Available,13-07-2016 23:23,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3995,City,NA ,No Cars Available,13-07-2016 23:36,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
3998,Airport,NA ,No Cars Available,13-07-2016 23:39,NA ,13-07-2016,Wednesday,NA ,No,No,1,Night
4001,City,NA ,No Cars Available,13-07-2016 23:39,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
4006,City,NA ,No Cars Available,13-07-2016 23:45,NA ,13-07-2016,Wednesday,NA ,No,No,0,Night
